alpha_rad,P,FI
2.956912402395228678e+00,7.897025924070077973e-01,5.283224448105763305e-01
3.037589244104809794e+00,8.099586769322687507e-01,1.773165831160841976e-01
3.118266085814390465e+00,8.237936936433952750e-01,8.540034164282702192e-03
3.198942927523971136e+00,8.216786502058665009e-01,4.819070391044787821e-02
3.279619769233552251e+00,8.179449959668890768e-01,2.399051644459707644e-01
3.360296610943132922e+00,8.015926551889299700e-01,5.144928569754421144e-01
3.440973452652713593e+00,7.688318951343129370e-01,8.185019708783491943e-01
3.521650294362294709e+00,7.334987555175048746e-01,1.217885882914867768e+00
3.602327136071875380e+00,6.997981710829843660e-01,1.547278002450883871e+00
3.683003977781456051e+00,6.485236344565729061e-01,1.883781111548153309e+00
3.763680819491037166e+00,5.897197148844860459e-01,2.083052080246553306e+00
3.844357661200617837e+00,5.323494572774566391e-01,2.254956260349189279e+00
3.925034502910198508e+00,4.666944945897422703e-01,2.331180343880432382e+00
4.005711344619779624e+00,4.008390323005669997e-01,2.320461729702951281e+00
4.086388186329360295e+00,3.482276196973912996e-01,2.264138094417485370e+00
4.167065028038940966e+00,2.907765392766021861e-01,2.134874718863500664e+00
4.247741869748521637e+00,2.442820104582245355e-01,1.965227456413935592e+00
4.328418711458102308e+00,1.941968554378478429e-01,1.716531108903429192e+00
4.409095553167682979e+00,1.617388584433334942e-01,1.375257237443195280e+00
4.489772394877263650e+00,1.269791332847956256e-01,9.561162968205844104e-01
4.570449236586845210e+00,1.074615890737317947e-01,4.744757852229687933e-01
4.651126078296425881e+00,9.252502659845111832e-02,1.002052503557031710e-01
4.731802920006006552e+00,8.406300996891147292e-02,1.031889401697210461e-02
4.812479761715587223e+00,1.004093704648177932e-01,2.523713591580328819e-01
4.893156603425167894e+00,1.214264477970811995e-01,6.891904836292983560e-01
4.973833445134748565e+00,1.378008851072287100e-01,1.171659397055033525e+00
5.054510286844330125e+00,1.722378898420215132e-01,1.603913285527513555e+00
5.135187128553910796e+00,2.185650211121747399e-01,1.906365722555664499e+00
5.215863970263491467e+00,2.681434013257122939e-01,2.107946569283262850e+00
5.296540811973072138e+00,3.212707873666292846e-01,2.244149248528625851e+00
5.377217653682652809e+00,3.822528828266408829e-01,2.298171050487431089e+00
5.457894495392234369e+00,4.394389614594820803e-01,2.294132483917069365e+00
5.538571337101815040e+00,4.993310634020103334e-01,2.244578040265741148e+00
5.619248178811395711e+00,5.572318659930139972e-01,2.163080189150384136e+00
5.699925020520976382e+00,6.196849166992960400e-01,2.013729195830477270e+00
5.780601862230557053e+00,6.725827148731005067e-01,1.787509836725089674e+00
5.861278703940137724e+00,7.129448993605992380e-01,1.512662494684858583e+00
5.941955545649719284e+00,7.650397687219713250e-01,1.133854593579547210e+00
6.022632387359299955e+00,7.954912349029560348e-01,7.421051903308348852e-01
6.103309229068880626e+00,8.161783192346002691e-01,4.032934740095142079e-01
6.183986070778461297e+00,8.301480017820126456e-01,1.411320663345822235e-01
6.264662912488041968e+00,8.361976069358715291e-01,5.463311286375626546e-03
6.345339754197622639e+00,8.352573040903116253e-01,6.128018981692346517e-02
6.426016595907204199e+00,8.148458373107315689e-01,3.156056348431774405e-01
6.506693437616784870e+00,7.991320523313415469e-01,7.067817349044874797e-01
6.587370279326365541e+00,7.593803332280187890e-01,1.111578325384333210e+00
6.668047121035946212e+00,7.211641591372074389e-01,1.447147026731827157e+00
6.748723962745526883e+00,6.779327501412459878e-01,1.705165979917414809e+00
6.829400804455107554e+00,6.281782338387503772e-01,1.949091410933302626e+00
6.910077646164689114e+00,5.732616467181574915e-01,2.131375815890937719e+00
6.990754487874269785e+00,5.060067584072185376e-01,2.253530546870817997e+00
7.071431329583850456e+00,4.438053470456760907e-01,2.324035335006110259e+00
7.152108171293431127e+00,3.894326303845795922e-01,2.298661636412989040e+00
7.232785013003011798e+00,3.290526389187856116e-01,2.238213304384496283e+00
7.313461854712592469e+00,2.708406994763178366e-01,2.049259688112152755e+00
7.394138696422174029e+00,2.274494239610001800e-01,1.848687854825723953e+00
7.474815538131754700e+00,1.768248174636125603e-01,1.485866579883523109e+00
7.555492379841335371e+00,1.508931367523134448e-01,1.116544692187938503e+00
7.636169221550916042e+00,1.266711121807944929e-01,6.956019383844396220e-01
7.716846063260496713e+00,1.014406594849421306e-01,3.193359114461048476e-01
7.797522904970077384e+00,9.812361791635108854e-02,5.600654085929739068e-02
7.878199746679658944e+00,1.024318155673775849e-01,9.983063209293322610e-03
7.958876588389239615e+00,1.096615992656694710e-01,1.727877964764192864e-01
8.039553430098820286e+00,1.251036034216033432e-01,4.968828285890317109e-01
